АВС/ DEF;От;До;Емкость;Оператор;Регион
902;2543305;2543310;6;РТ-Мобайл;Свердловская область
902;2543311;2543311;1;Ростелеком;Свердловская область
902;2543312;2543416;105;РТ-Мобайл;Свердловская область
902;2543417;2543417;1;Ростелеком;Свердловская область
902;2543418;2543437;20;РТ-Мобайл;Свердловская область
902;2543438;2543438;1;Ростелеком;Свердловская область
902;2543439;2543464;26;РТ-Мобайл;Свердловская область
902;2543465;2543465;1;Ростелеком;Свердловская область
902;2543466;2543490;25;РТ-Мобайл;Свердловская область
902;2543491;2543491;1;Ростелеком;Свердловская область
902;2543492;2543495;4;РТ-Мобайл;Свердловская область
902;2543496;2543496;1;Ростелеком;Свердловская область
902;2543497;2543502;6;РТ-Мобайл;Свердловская область
902;2543503;2543503;1;Ростелеком;Свердловская область
902;2543504;2543505;2;РТ-Мобайл;Свердловская область
902;2543506;2543506;1;Ростелеком;Свердловская область
902;2543507;2543514;8;РТ-Мобайл;Свердловская область
902;2543515;2543515;1;Ростелеком;Свердловская область
902;2543516;2543555;40;РТ-Мобайл;Свердловская область
902;2543556;2543556;1;Ростелеком;Свердловская область
902;2543557;2543560;4;РТ-Мобайл;Свердловская область
902;2543561;2543561;1;Ростелеком;Свердловская область
902;2543562;2543580;19;РТ-Мобайл;Свердловская область
902;2543581;2543581;1;Ростелеком;Свердловская область
902;2543582;2543596;15;РТ-Мобайл;Свердловская область
902;2543597;2543597;1;Ростелеком;Свердловская область
902;2543598;2543624;27;РТ-Мобайл;Свердловская область
902;2543625;2543625;1;Ростелеком;Свердловская область
902;2543626;2543676;51;РТ-Мобайл;Свердловская область
902;2543677;2543678;2;Ростелеком;Свердловская область
902;2543679;2543686;8;РТ-Мобайл;Свердловская область
902;2543687;2543687;1;Ростелеком;Свердловская область
902;2543688;2543712;25;РТ-Мобайл;Свердловская область
902;2543713;2543713;1;Ростелеком;Свердловская область
902;2543714;2543715;2;РТ-Мобайл;Свердловская область
902;2543716;2543716;1;Ростелеком;Свердловская область
902;2543717;2543721;5;РТ-Мобайл;Свердловская область
902;2543722;2543722;1;Ростелеком;Свердловская область
902;2543723;2543771;49;РТ-Мобайл;Свердловская область
902;2543772;2543772;1;Ростелеком;Свердловская область
902;2543773;2543843;71;РТ-Мобайл;Свердловская область
902;2543844;2543844;1;Ростелеком;Свердловская область
902;2543845;2543856;12;РТ-Мобайл;Свердловская область
902;2543857;2543857;1;Ростелеком;Свердловская область
902;2543858;2543875;18;РТ-Мобайл;Свердловская область
902;2543876;2543876;1;Ростелеком;Свердловская область
902;2543877;2543933;57;РТ-Мобайл;Свердловская область
902;2543934;2543934;1;Ростелеком;Свердловская область
902;2543935;2543943;9;РТ-Мобайл;Свердловская область
902;2543944;2543944;1;Ростелеком;Свердловская область
902;2543945;2543949;5;РТ-Мобайл;Свердловская область
902;2543950;2543950;1;Ростелеком;Свердловская область
902;2543951;2543957;7;РТ-Мобайл;Свердловская область
902;2543958;2543958;1;Ростелеком;Свердловская область
902;2543959;2543989;31;РТ-Мобайл;Свердловская область
902;2543990;2543990;1;Ростелеком;Свердловская область
902;2543991;2544092;102;РТ-Мобайл;Свердловская область
902;2544093;2544093;1;Ростелеком;Свердловская область
902;2544094;2544120;27;РТ-Мобайл;Свердловская область
902;2544121;2544121;1;Ростелеком;Свердловская область
902;2544122;2544182;61;РТ-Мобайл;Свердловская область
902;2544183;2544183;1;Ростелеком;Свердловская область
902;2544184;2544185;2;РТ-Мобайл;Свердловская область
902;2544186;2544186;1;Ростелеком;Свердловская область
902;2544187;2544336;150;РТ-Мобайл;Свердловская область
902;2544337;2544337;1;Ростелеком;Свердловская область
902;2544338;2544650;313;РТ-Мобайл;Свердловская область
902;2544651;2544651;1;Ростелеком;Свердловская область
902;2544652;2544715;64;РТ-Мобайл;Свердловская область
902;2544716;2544716;1;Ростелеком;Свердловская область
902;2544717;2545093;377;РТ-Мобайл;Свердловская область
902;2545094;2545094;1;Ростелеком;Свердловская область
902;2545095;2545321;227;РТ-Мобайл;Свердловская область
902;2545322;2545322;1;Ростелеком;Свердловская область
902;2545323;2545521;199;РТ-Мобайл;Свердловская область
902;2545522;2545522;1;Ростелеком;Свердловская область
902;2545523;2545561;39;РТ-Мобайл;Свердловская область
902;2545562;2545562;1;Ростелеком;Свердловская область
902;2545563;2545702;140;РТ-Мобайл;Свердловская область
902;2545703;2545704;2;Ростелеком;Свердловская область
902;2545705;2545847;143;РТ-Мобайл;Свердловская область
902;2545848;2545848;1;Ростелеком;Свердловская область
902;2545849;2545999;151;РТ-Мобайл;Свердловская область
902;2546000;2546000;1;Ростелеком;Свердловская область
902;2546001;2546010;10;РТ-Мобайл;Свердловская область
902;2546011;2546011;1;Ростелеком;Свердловская область
902;2546012;2546013;2;РТ-Мобайл;Свердловская область
902;2546014;2546014;1;Ростелеком;Свердловская область
902;2546015;2548488;2474;РТ-Мобайл;Свердловская область
902;2548489;2548489;1;Ростелеком;Свердловская область
902;2548490;2548531;42;РТ-Мобайл;Свердловская область
902;2548532;2548532;1;Ростелеком;Свердловская область
902;2548533;2548549;17;РТ-Мобайл;Свердловская область
902;2548550;2548550;1;Ростелеком;Свердловская область
902;2548551;2548552;2;РТ-Мобайл;Свердловская область
902;2548553;2548553;1;Ростелеком;Свердловская область
902;2548554;2548560;7;РТ-Мобайл;Свердловская область
902;2548561;2548561;1;Ростелеком;Свердловская область
902;2548562;2548591;30;РТ-Мобайл;Свердловская область
902;2548592;2548592;1;Ростелеком;Свердловская область
902;2548593;2548594;2;РТ-Мобайл;Свердловская область
902;2548595;2548595;1;Ростелеком;Свердловская область
902;2548596;2548606;11;РТ-Мобайл;Свердловская область
902;2548607;2548607;1;Ростелеком;Свердловская область
902;2548608;2548623;16;РТ-Мобайл;Свердловская область
902;2548624;2548624;1;Ростелеком;Свердловская область
902;2548625;2548639;15;РТ-Мобайл;Свердловская область
902;2548640;2548640;1;Ростелеком;Свердловская область
902;2548641;2548655;15;РТ-Мобайл;Свердловская область
902;2548656;2548656;1;Ростелеком;Свердловская область
902;2548657;2548667;11;РТ-Мобайл;Свердловская область
902;2548668;2548668;1;Ростелеком;Свердловская область
902;2548669;2548681;13;РТ-Мобайл;Свердловская область
902;2548682;2548682;1;Ростелеком;Свердловская область
902;2548683;2548706;24;РТ-Мобайл;Свердловская область
902;2548707;2548707;1;Ростелеком;Свердловская область
902;2548708;2548722;15;РТ-Мобайл;Свердловская область
902;2548723;2548723;1;Ростелеком;Свердловская область
902;2548724;2548728;5;РТ-Мобайл;Свердловская область
902;2548729;2548729;1;Ростелеком;Свердловская область
902;2548730;2548734;5;РТ-Мобайл;Свердловская область
902;2548735;2548735;1;Ростелеком;Свердловская область
902;2548736;2548773;38;РТ-Мобайл;Свердловская область
902;2548774;2548774;1;Ростелеком;Свердловская область
902;2548775;2548780;6;РТ-Мобайл;Свердловская область
902;2548781;2548781;1;Ростелеком;Свердловская область
902;2548782;2548810;29;РТ-Мобайл;Свердловская область
902;2548811;2548811;1;Ростелеком;Свердловская область
902;2548812;2548825;14;РТ-Мобайл;Свердловская область
902;2548826;2548826;1;Ростелеком;Свердловская область
902;2548827;2548835;9;РТ-Мобайл;Свердловская область
902;2548836;2548836;1;Ростелеком;Свердловская область
902;2548837;2548857;21;РТ-Мобайл;Свердловская область
902;2548858;2548858;1;Ростелеком;Свердловская область
902;2548859;2548864;6;РТ-Мобайл;Свердловская область
902;2548865;2548865;1;Ростелеком;Свердловская область
902;2548866;2548871;6;РТ-Мобайл;Свердловская область
902;2548872;2548872;1;Ростелеком;Свердловская область
902;2548873;2548882;10;РТ-Мобайл;Свердловская область
902;2548883;2548883;1;Ростелеком;Свердловская область
902;2548884;2548913;30;РТ-Мобайл;Свердловская область
902;2548914;2548914;1;Ростелеком;Свердловская область
902;2548915;2548915;1;РТ-Мобайл;Свердловская область
902;2548916;2548916;1;Ростелеком;Свердловская область
902;2548917;2548917;1;РТ-Мобайл;Свердловская область
902;2548918;2548918;1;Ростелеком;Свердловская область
902;2548919;2548922;4;РТ-Мобайл;Свердловская область
902;2548923;2548923;1;Ростелеком;Свердловская область
902;2548924;2548934;11;РТ-Мобайл;Свердловская область
902;2548935;2548935;1;Ростелеком;Свердловская область
902;2548936;2548941;6;РТ-Мобайл;Свердловская область
902;2548942;2548942;1;Ростелеком;Свердловская область
902;2548943;2548990;48;РТ-Мобайл;Свердловская область
902;2548991;2548991;1;Ростелеком;Свердловская область
902;2548992;2549012;21;РТ-Мобайл;Свердловская область
902;2549013;2549013;1;Ростелеком;Свердловская область
902;2549014;2549031;18;РТ-Мобайл;Свердловская область
902;2549032;2549032;1;Ростелеком;Свердловская область
902;2549033;2549047;15;РТ-Мобайл;Свердловская область
902;2549048;2549048;1;Ростелеком;Свердловская область
902;2549049;2549049;1;РТ-Мобайл;Свердловская область
902;2549050;2549050;1;Ростелеком;Свердловская область
902;2549051;2549057;7;РТ-Мобайл;Свердловская область
902;2549058;2549058;1;Ростелеком;Свердловская область
902;2549059;2549068;10;РТ-Мобайл;Свердловская область
902;2549069;2549069;1;Ростелеком;Свердловская область
902;2549070;2549080;11;РТ-Мобайл;Свердловская область
902;2549081;2549081;1;Ростелеком;Свердловская область
902;2549082;2549097;16;РТ-Мобайл;Свердловская область
902;2549098;2549098;1;Ростелеком;Свердловская область
902;2549099;2549135;37;РТ-Мобайл;Свердловская область
902;2549136;2549136;1;Ростелеком;Свердловская область
902;2549137;2549176;40;РТ-Мобайл;Свердловская область
902;2549177;2549177;1;Ростелеком;Свердловская область
902;2549178;2549204;27;РТ-Мобайл;Свердловская область
902;2549205;2549205;1;Ростелеком;Свердловская область
902;2549206;2549208;3;РТ-Мобайл;Свердловская область
902;2549209;2549209;1;Ростелеком;Свердловская область
902;2549210;2549221;12;РТ-Мобайл;Свердловская область
902;2549222;2549222;1;Ростелеком;Свердловская область
902;2549223;2549225;3;РТ-Мобайл;Свердловская область
902;2549226;2549226;1;Ростелеком;Свердловская область
902;2549227;2549247;21;РТ-Мобайл;Свердловская область
902;2549248;2549248;1;Ростелеком;Свердловская область
902;2549249;2549265;17;РТ-Мобайл;Свердловская область
902;2549266;2549266;1;Ростелеком;Свердловская область
902;2549267;2549276;10;РТ-Мобайл;Свердловская область
902;2549277;2549277;1;Ростелеком;Свердловская область
902;2549278;2549310;33;РТ-Мобайл;Свердловская область
902;2549311;2549311;1;Ростелеком;Свердловская область
902;2549312;2549358;47;РТ-Мобайл;Свердловская область
902;2549359;2549359;1;Ростелеком;Свердловская область
902;2549360;2549365;6;РТ-Мобайл;Свердловская область
902;2549366;2549366;1;Ростелеком;Свердловская область
902;2549367;2549411;45;РТ-Мобайл;Свердловская область
902;2549412;2549412;1;Ростелеком;Свердловская область
902;2549413;2549436;24;РТ-Мобайл;Свердловская область
902;2549437;2549437;1;Ростелеком;Свердловская область
902;2549438;2549463;26;РТ-Мобайл;Свердловская область
902;2549464;2549464;1;Ростелеком;Свердловская область
902;2549465;2549475;11;РТ-Мобайл;Свердловская область
902;2549476;2549476;1;Ростелеком;Свердловская область
902;2549477;2549483;7;РТ-Мобайл;Свердловская область
902;2549484;2549484;1;Ростелеком;Свердловская область
902;2549485;2549509;25;РТ-Мобайл;Свердловская область
902;2549510;2549510;1;Ростелеком;Свердловская область
902;2549511;2549525;15;РТ-Мобайл;Свердловская область
902;2549526;2549526;1;Ростелеком;Свердловская область
902;2549527;2549544;18;РТ-Мобайл;Свердловская область
902;2549545;2549545;1;Ростелеком;Свердловская область
902;2549546;2549558;13;РТ-Мобайл;Свердловская область
902;2549559;2549559;1;Ростелеком;Свердловская область
902;2549560;2549568;9;РТ-Мобайл;Свердловская область
902;2549569;2549569;1;Ростелеком;Свердловская область
902;2549570;2549572;3;РТ-Мобайл;Свердловская область
902;2549573;2549573;1;Ростелеком;Свердловская область
902;2549574;2549574;1;РТ-Мобайл;Свердловская область
902;2549575;2549575;1;Ростелеком;Свердловская область
902;2549576;2549580;5;РТ-Мобайл;Свердловская область
902;2549581;2549581;1;Ростелеком;Свердловская область
902;2549582;2549600;19;РТ-Мобайл;Свердловская область
902;2549601;2549601;1;Ростелеком;Свердловская область
902;2549602;2549604;3;РТ-Мобайл;Свердловская область
902;2549605;2549605;1;Ростелеком;Свердловская область
902;2549606;2549615;10;РТ-Мобайл;Свердловская область
902;2549616;2549616;1;Ростелеком;Свердловская область
902;2549617;2549652;36;РТ-Мобайл;Свердловская область
902;2549653;2549653;1;Ростелеком;Свердловская область
902;2549654;2549692;39;РТ-Мобайл;Свердловская область
902;2549693;2549693;1;Ростелеком;Свердловская область
902;2549694;2549711;18;РТ-Мобайл;Свердловская область
902;2549712;2549712;1;Ростелеком;Свердловская область
902;2549713;2549747;35;РТ-Мобайл;Свердловская область
902;2549748;2549748;1;Ростелеком;Свердловская область
902;2549749;2549750;2;РТ-Мобайл;Свердловская область
902;2549751;2549751;1;Ростелеком;Свердловская область
902;2549752;2549763;12;РТ-Мобайл;Свердловская область
902;2549764;2549764;1;Ростелеком;Свердловская область
902;2549765;2549773;9;РТ-Мобайл;Свердловская область
902;2549774;2549774;1;Ростелеком;Свердловская область
902;2549775;2549781;7;РТ-Мобайл;Свердловская область
902;2549782;2549782;1;Ростелеком;Свердловская область
902;2549783;2549789;7;РТ-Мобайл;Свердловская область
902;2549790;2549790;1;Ростелеком;Свердловская область
902;2549791;2549807;17;РТ-Мобайл;Свердловская область
902;2549808;2549809;2;Ростелеком;Свердловская область
902;2549810;2550000;191;РТ-Мобайл;Свердловская область
902;2550001;2550004;4;Ростелеком;Свердловская область
902;2550005;2550005;1;РТ-Мобайл;Свердловская область
902;2550006;2550006;1;Ростелеком;Свердловская область
902;2550007;2550365;359;РТ-Мобайл;Свердловская область
902;2550366;2550366;1;Ростелеком;Свердловская область
902;2550367;2552588;2222;РТ-Мобайл;Свердловская область
902;2552589;2552589;1;Ростелеком;Свердловская область
902;2552590;2552645;56;РТ-Мобайл;Свердловская область
902;2552646;2552646;1;Ростелеком;Свердловская область
902;2552647;2552701;55;РТ-Мобайл;Свердловская область
902;2552702;2552702;1;Ростелеком;Свердловская область
902;2552703;2552748;46;РТ-Мобайл;Свердловская область
902;2552749;2552749;1;Ростелеком;Свердловская область
902;2552750;2552760;11;РТ-Мобайл;Свердловская область
902;2552761;2552761;1;Ростелеком;Свердловская область
902;2552762;2552787;26;РТ-Мобайл;Свердловская область
902;2552788;2552788;1;Ростелеком;Свердловская область
902;2552789;2552805;17;РТ-Мобайл;Свердловская область
902;2552806;2552806;1;Ростелеком;Свердловская область
902;2552807;2552872;66;РТ-Мобайл;Свердловская область
902;2552873;2552873;1;Ростелеком;Свердловская область
902;2552874;2552888;15;РТ-Мобайл;Свердловская область
902;2552889;2552889;1;Ростелеком;Свердловская область
902;2552890;2552892;3;РТ-Мобайл;Свердловская область
902;2552893;2552893;1;Ростелеком;Свердловская область
902;2552894;2552930;37;РТ-Мобайл;Свердловская область
902;2552931;2552931;1;Ростелеком;Свердловская область
902;2552932;2552936;5;РТ-Мобайл;Свердловская область
902;2552937;2552937;1;Ростелеком;Свердловская область
902;2552938;2552996;59;РТ-Мобайл;Свердловская область
902;2552997;2552997;1;Ростелеком;Свердловская область
902;2552998;2553001;4;РТ-Мобайл;Свердловская область
902;2553002;2553002;1;Ростелеком;Свердловская область
902;2553003;2553013;11;РТ-Мобайл;Свердловская область
902;2553014;2553014;1;Ростелеком;Свердловская область
902;2553015;2553015;1;РТ-Мобайл;Свердловская область
902;2553016;2553016;1;Ростелеком;Свердловская область
902;2553017;2553021;5;РТ-Мобайл;Свердловская область
902;2553022;2553022;1;Ростелеком;Свердловская область
902;2553023;2553042;20;РТ-Мобайл;Свердловская область
902;2553043;2553043;1;Ростелеком;Свердловская область
902;2553044;2553051;8;РТ-Мобайл;Свердловская область
902;2553052;2553052;1;Ростелеком;Свердловская область
902;2553053;2553114;62;РТ-Мобайл;Свердловская область
902;2553115;2553115;1;Ростелеком;Свердловская область
902;2553116;2554051;936;РТ-Мобайл;Свердловская область
902;2554052;2554052;1;Ростелеком;Свердловская область
902;2554053;2554380;328;РТ-Мобайл;Свердловская область
902;2554381;2554381;1;Ростелеком;Свердловская область
902;2554382;2554525;144;РТ-Мобайл;Свердловская область
902;2554526;2554526;1;Ростелеком;Свердловская область
902;2554527;2554858;332;РТ-Мобайл;Свердловская область
902;2554859;2554859;1;Ростелеком;Свердловская область
902;2554860;2554946;87;РТ-Мобайл;Свердловская область
902;2554947;2554947;1;Ростелеком;Свердловская область
902;2554948;2555253;306;РТ-Мобайл;Свердловская область
902;2555254;2555254;1;Ростелеком;Свердловская область
902;2555255;2555257;3;РТ-Мобайл;Свердловская область
902;2555258;2555258;1;Ростелеком;Свердловская область
902;2555259;2555329;71;РТ-Мобайл;Свердловская область
902;2555330;2555330;1;Ростелеком;Свердловская область
902;2555331;2555369;39;РТ-Мобайл;Свердловская область
902;2555370;2555370;1;Ростелеком;Свердловская область
902;2555371;2555373;3;РТ-Мобайл;Свердловская область
902;2555374;2555374;1;Ростелеком;Свердловская область
902;2555375;2555393;19;РТ-Мобайл;Свердловская область
902;2555394;2555394;1;Ростелеком;Свердловская область
902;2555395;2555422;28;РТ-Мобайл;Свердловская область
902;2555423;2555423;1;Ростелеком;Свердловская область
902;2555424;2555427;4;РТ-Мобайл;Свердловская область
902;2555428;2555428;1;Ростелеком;Свердловская область
902;2555429;2555437;9;РТ-Мобайл;Свердловская область
902;2555438;2555438;1;Ростелеком;Свердловская область
902;2555439;2555472;34;РТ-Мобайл;Свердловская область
902;2555473;2555473;1;Ростелеком;Свердловская область
902;2555474;2555535;62;РТ-Мобайл;Свердловская область
902;2555536;2555536;1;Ростелеком;Свердловская область
902;2555537;2555573;37;РТ-Мобайл;Свердловская область
902;2555574;2555574;1;Ростелеком;Свердловская область
902;2555575;2555591;17;РТ-Мобайл;Свердловская область
902;2555592;2555592;1;Ростелеком;Свердловская область
902;2555593;2555639;47;РТ-Мобайл;Свердловская область
902;2555640;2555640;1;Ростелеком;Свердловская область
902;2555641;2555661;21;РТ-Мобайл;Свердловская область
902;2555662;2555662;1;Ростелеком;Свердловская область
902;2555663;2555668;6;РТ-Мобайл;Свердловская область
902;2555669;2555669;1;Ростелеком;Свердловская область
902;2555670;2555801;132;РТ-Мобайл;Свердловская область
902;2555802;2555802;1;Ростелеком;Свердловская область
902;2555803;2555816;14;РТ-Мобайл;Свердловская область
902;2555817;2555817;1;Ростелеком;Свердловская область
902;2555818;2555823;6;РТ-Мобайл;Свердловская область
902;2555824;2555824;1;Ростелеком;Свердловская область
902;2555825;2555838;14;РТ-Мобайл;Свердловская область
902;2555839;2555839;1;Ростелеком;Свердловская область
902;2555840;2555847;8;РТ-Мобайл;Свердловская область
902;2555848;2555848;1;Ростелеком;Свердловская область
902;2555849;2555857;9;РТ-Мобайл;Свердловская область
902;2555858;2555858;1;Ростелеком;Свердловская область
902;2555859;2555860;2;РТ-Мобайл;Свердловская область
902;2555861;2555861;1;Ростелеком;Свердловская область
902;2555862;2555894;33;РТ-Мобайл;Свердловская область
902;2555895;2555895;1;Ростелеком;Свердловская область
902;2555896;2555902;7;РТ-Мобайл;Свердловская область
902;2555903;2555903;1;Ростелеком;Свердловская область
902;2555904;2555911;8;РТ-Мобайл;Свердловская область
902;2555912;2555912;1;Ростелеком;Свердловская область
902;2555913;2555916;4;РТ-Мобайл;Свердловская область
902;2555917;2555917;1;Ростелеком;Свердловская область
902;2555918;2555968;51;РТ-Мобайл;Свердловская область
902;2555969;2555969;1;Ростелеком;Свердловская область
902;2555970;2555973;4;РТ-Мобайл;Свердловская область
902;2555974;2555974;1;Ростелеком;Свердловская область
902;2555975;2555978;4;РТ-Мобайл;Свердловская область
902;2555979;2555979;1;Ростелеком;Свердловская область
902;2555980;2555983;4;РТ-Мобайл;Свердловская область
902;2555984;2555984;1;Ростелеком;Свердловская область
902;2555985;2555997;13;РТ-Мобайл;Свердловская область
902;2555998;2555998;1;Ростелеком;Свердловская область
902;2555999;2556034;36;РТ-Мобайл;Свердловская область
902;2556035;2556035;1;Ростелеком;Свердловская область
902;2556036;2556107;72;РТ-Мобайл;Свердловская область
902;2556108;2556108;1;Ростелеком;Свердловская область
902;2556109;2556129;21;РТ-Мобайл;Свердловская область
902;2556130;2556130;1;Ростелеком;Свердловская область
902;2556131;2556137;7;РТ-Мобайл;Свердловская область
902;2556138;2556138;1;Ростелеком;Свердловская область
902;2556139;2556153;15;РТ-Мобайл;Свердловская область
902;2556154;2556154;1;Ростелеком;Свердловская область
902;2556155;2556164;10;РТ-Мобайл;Свердловская область
902;2556165;2556165;1;Ростелеком;Свердловская область
902;2556166;2556167;2;РТ-Мобайл;Свердловская область
902;2556168;2556168;1;Ростелеком;Свердловская область
902;2556169;2556194;26;РТ-Мобайл;Свердловская область
902;2556195;2556195;1;Ростелеком;Свердловская область
902;2556196;2556196;1;РТ-Мобайл;Свердловская область
902;2556197;2556197;1;Ростелеком;Свердловская область
902;2556198;2556207;10;РТ-Мобайл;Свердловская область
902;2556208;2556208;1;Ростелеком;Свердловская область
902;2556209;2556235;27;РТ-Мобайл;Свердловская область
902;2556236;2556236;1;Ростелеком;Свердловская область
902;2556237;2556285;49;РТ-Мобайл;Свердловская область
902;2556286;2556286;1;Ростелеком;Свердловская область
902;2556287;2556293;7;РТ-Мобайл;Свердловская область
902;2556294;2556294;1;Ростелеком;Свердловская область
902;2556295;2556308;14;РТ-Мобайл;Свердловская область
902;2556309;2556309;1;Ростелеком;Свердловская область
902;2556310;2556326;17;РТ-Мобайл;Свердловская область
902;2556327;2556327;1;Ростелеком;Свердловская область
902;2556328;2556332;5;РТ-Мобайл;Свердловская область
902;2556333;2556333;1;Ростелеком;Свердловская область
902;2556334;2556334;1;РТ-Мобайл;Свердловская область
902;2556335;2556335;1;Ростелеком;Свердловская область
902;2556336;2556336;1;РТ-Мобайл;Свердловская область
902;2556337;2556337;1;Ростелеком;Свердловская область
902;2556338;2556353;16;РТ-Мобайл;Свердловская область
902;2556354;2556354;1;Ростелеком;Свердловская область
902;2556355;2556429;75;РТ-Мобайл;Свердловская область
902;2556430;2556430;1;Ростелеком;Свердловская область
902;2556431;2556627;197;РТ-Мобайл;Свердловская область
902;2556628;2556628;1;Ростелеком;Свердловская область
902;2556629;2557902;1274;РТ-Мобайл;Свердловская область
902;2557903;2557903;1;Ростелеком;Свердловская область
902;2557904;2557904;1;РТ-Мобайл;Свердловская область
902;2557905;2557905;1;Ростелеком;Свердловская область
902;2557906;2557909;4;РТ-Мобайл;Свердловская область
902;2557910;2557910;1;Ростелеком;Свердловская область
902;2557911;2557914;4;РТ-Мобайл;Свердловская область
902;2557915;2557915;1;Ростелеком;Свердловская область
902;2557916;2557926;11;РТ-Мобайл;Свердловская область
902;2557927;2557927;1;Ростелеком;Свердловская область
902;2557928;2557933;6;РТ-Мобайл;Свердловская область
902;2557934;2557934;1;Ростелеком;Свердловская область
902;2557935;2557938;4;РТ-Мобайл;Свердловская область
902;2557939;2557939;1;Ростелеком;Свердловская область
902;2557940;2557947;8;РТ-Мобайл;Свердловская область
902;2557948;2557948;1;Ростелеком;Свердловская область
902;2557949;2557955;7;РТ-Мобайл;Свердловская область
902;2557956;2557956;1;Ростелеком;Свердловская область
902;2557957;2557983;27;РТ-Мобайл;Свердловская область
902;2557984;2557984;1;Ростелеком;Свердловская область
902;2557985;2557987;3;РТ-Мобайл;Свердловская область
902;2557988;2557988;1;Ростелеком;Свердловская область
902;2557989;2557997;9;РТ-Мобайл;Свердловская область
902;2557998;2557998;1;Ростелеком;Свердловская область
902;2557999;2558027;29;РТ-Мобайл;Свердловская область
902;2558028;2558028;1;Ростелеком;Свердловская область
902;2558029;2558030;2;РТ-Мобайл;Свердловская область
902;2558031;2558031;1;Ростелеком;Свердловская область
902;2558032;2558054;23;РТ-Мобайл;Свердловская область
902;2558055;2558055;1;Ростелеком;Свердловская область
902;2558056;2558058;3;РТ-Мобайл;Свердловская область
902;2558059;2558059;1;Ростелеком;Свердловская область
902;2558060;2558065;6;РТ-Мобайл;Свердловская область
902;2558066;2558066;1;Ростелеком;Свердловская область
902;2558067;2558085;19;РТ-Мобайл;Свердловская область
902;2558086;2558086;1;Ростелеком;Свердловская область
902;2558087;2558091;5;РТ-Мобайл;Свердловская область
902;2558092;2558092;1;Ростелеком;Свердловская область
902;2558093;2558094;2;РТ-Мобайл;Свердловская область
902;2558095;2558095;1;Ростелеком;Свердловская область
902;2558096;2558128;33;РТ-Мобайл;Свердловская область
902;2558129;2558129;1;Ростелеком;Свердловская область
902;2558130;2558134;5;РТ-Мобайл;Свердловская область
902;2558135;2558135;1;Ростелеком;Свердловская область
902;2558136;2558149;14;РТ-Мобайл;Свердловская область
902;2558150;2558150;1;Ростелеком;Свердловская область
902;2558151;2558206;56;РТ-Мобайл;Свердловская область
902;2558207;2558207;1;Ростелеком;Свердловская область
902;2558208;2558226;19;РТ-Мобайл;Свердловская область
902;2558227;2558227;1;Ростелеком;Свердловская область
902;2558228;2558246;19;РТ-Мобайл;Свердловская область
902;2558247;2558247;1;Ростелеком;Свердловская область
902;2558248;2558277;30;РТ-Мобайл;Свердловская область
902;2558278;2558278;1;Ростелеком;Свердловская область
902;2558279;2558292;14;РТ-Мобайл;Свердловская область
902;2558293;2558293;1;Ростелеком;Свердловская область
902;2558294;2558307;14;РТ-Мобайл;Свердловская область
902;2558308;2558308;1;Ростелеком;Свердловская область
902;2558309;2558325;17;РТ-Мобайл;Свердловская область
902;2558326;2558326;1;Ростелеком;Свердловская область
902;2558327;2558371;45;РТ-Мобайл;Свердловская область
902;2558372;2558372;1;Ростелеком;Свердловская область
902;2558373;2558396;24;РТ-Мобайл;Свердловская область
902;2558397;2558397;1;Ростелеком;Свердловская область
902;2558398;2558412;15;РТ-Мобайл;Свердловская область
902;2558413;2558413;1;Ростелеком;Свердловская область
902;2558414;2558435;22;РТ-Мобайл;Свердловская область
902;2558436;2558437;2;Ростелеком;Свердловская область
902;2558438;2558457;20;РТ-Мобайл;Свердловская область
902;2558458;2558458;1;Ростелеком;Свердловская область
902;2558459;2558467;9;РТ-Мобайл;Свердловская область
902;2558468;2558468;1;Ростелеком;Свердловская область
902;2558469;2558473;5;РТ-Мобайл;Свердловская область
902;2558474;2558474;1;Ростелеком;Свердловская область
902;2558475;2558476;2;РТ-Мобайл;Свердловская область
902;2558477;2558477;1;Ростелеком;Свердловская область
902;2558478;2558491;14;РТ-Мобайл;Свердловская область
902;2558492;2558492;1;Ростелеком;Свердловская область
902;2558493;2558503;11;РТ-Мобайл;Свердловская область
902;2558504;2558504;1;Ростелеком;Свердловская область
902;2558505;2558529;25;РТ-Мобайл;Свердловская область
902;2558530;2558530;1;Ростелеком;Свердловская область
902;2558531;2558532;2;РТ-Мобайл;Свердловская область
902;2558533;2558533;1;Ростелеком;Свердловская область
902;2558534;2558561;28;РТ-Мобайл;Свердловская область
902;2558562;2558562;1;Ростелеком;Свердловская область
902;2558563;2558567;5;РТ-Мобайл;Свердловская область
902;2558568;2558568;1;Ростелеком;Свердловская область
902;2558569;2558577;9;РТ-Мобайл;Свердловская область
902;2558578;2558578;1;Ростелеком;Свердловская область
902;2558579;2558595;17;РТ-Мобайл;Свердловская область
902;2558596;2558596;1;Ростелеком;Свердловская область
902;2558597;2558604;8;РТ-Мобайл;Свердловская область
902;2558605;2558605;1;Ростелеком;Свердловская область
902;2558606;2558618;13;РТ-Мобайл;Свердловская область
902;2558619;2558619;1;Ростелеком;Свердловская область
902;2558620;2558645;26;РТ-Мобайл;Свердловская область
902;2558646;2558646;1;Ростелеком;Свердловская область
902;2558647;2558653;7;РТ-Мобайл;Свердловская область
902;2558654;2558654;1;Ростелеком;Свердловская область
